,Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
2345,BTC,8/14/2020,8924.044398,8550.045999,8978.333203,8492.456295
2346,BTC,8/15/2020,8792.112058,8917.73989,8920.263748,8653.809024
2347,BTC,8/16/2020,8757.961062,8792.112073,8853.25666,8683.684594
2348,BTC,8/17/2020,9079.578777,8757.962116,9173.138258,8746.992956
2349,BTC,8/18/2020,9127.636822,9074.160134,9192.15034,9005.944712
2350,BTC,8/19/2020,8926.213488,9127.888318,9205.672359,8859.647557
2351,BTC,8/20/2020,8167.313894,8926.217518,8926.383039,8164.682472
2352,BTC,8/21/2020,7876.750875,8167.313268,8257.125507,7626.189619
2353,BTC,8/22/2020,7960.228274,7940.252823,8160.157919,7746.152079
2354,BTC,8/23/2020,7956.306284,7960.233654,7985.602488,7592.897235
2355,BTC,8/24/2020,5801.208905,7955.440008,7978.84368,5569.01669
2356,BTC,8/25/2020,5673.681201,5804.794314,6014.252892,3868.091312
2357,BTC,8/26/2020,5305.149952,5673.651113,5810.640296,5215.774302
2358,BTC,8/27/2020,5356.187374,5305.149075,6116.834478,5077.862093
2359,BTC,8/28/2020,4945.702336,5360.581995,5440.466703,4453.260545
2360,BTC,8/29/2020,5466.582594,4945.692509,5559.129295,4922.203145
2361,BTC,8/30/2020,5364.822853,5466.555261,5467.942335,5044.075092
2362,BTC,8/31/2020,6302.063404,5364.81623,6429.780443,5275.927112
2363,BTC,9/1/2020,6186.279839,6302.120291,6943.935268,5681.103282
2364,BTC,9/2/2020,6188.05375,6177.205754,6471.354767,5884.754157
2365,BTC,9/3/2020,5885.340133,6188.042146,6432.873162,5803.553402
2366,BTC,9/4/2020,6456.454688,5830.352511,6621.858253,5695.198299
2367,BTC,9/5/2020,6785.318011,6456.45065,6864.602196,6407.037439
2368,BTC,9/6/2020,6707.985089,6785.325204,6982.720386,6489.111885
2369,BTC,9/7/2020,6722.495392,6698.94832,6797.053701,6538.856462
2370,BTC,9/8/2020,6683.780049,6719.084872,6866.541424,6598.307584
2371,BTC,9/9/2020,6230.488343,6683.780622,6689.043277,6045.47511
2372,BTC,9/10/2020,5923.489835,6230.49332,6285.272461,5880.777528
2373,BTC,9/11/2020,6484.739446,5880.816836,6616.78648,5859.857935
2374,BTC,9/12/2020,6447.421347,6484.617042,6534.064909,6345.633536
2375,BTC,9/13/2020,6538.336462,6447.442667,6606.444456,6160.582451
2376,BTC,9/14/2020,6851.558712,6538.68699,7213.725146,6520.934899
2377,BTC,9/15/2020,6777.370094,6797.925196,7050.706366,6613.677956
2378,BTC,9/16/2020,6856.933264,6773.007301,7004.126134,6665.610805
2379,BTC,9/17/2020,6806.362287,6874.720048,6909.855128,6685.715732
2380,BTC,9/18/2020,7279.24397,6810.004568,7320.978093,6776.111014
2381,BTC,9/19/2020,7176.667477,7278.704282,7465.732245,7082.639209
2382,BTC,9/20/2020,7368.293398,7176.669418,7425.743721,7156.211053
2383,BTC,9/21/2020,7322.816614,7367.900961,7400.469133,7126.775519
2384,BTC,9/22/2020,6867.398189,7322.815746,7326.324778,6753.593664
2385,BTC,9/23/2020,6874.848495,6873.137266,6950.788875,6778.889694
2386,BTC,9/24/2020,7044.438864,6874.848555,7202.990355,6798.779063
2387,BTC,9/25/2020,6890.863772,7044.438893,7051.771025,6601.771494
2388,BTC,9/26/2020,6888.554908,6890.863978,6992.326397,6773.322132
2389,BTC,9/27/2020,6719.79995,6888.548898,6943.90708,6702.021116
2390,BTC,9/28/2020,7167.582817,6629.975283,7179.765894,6487.531308
2391,BTC,9/29/2020,7066.082389,7163.527231,7201.317209,6997.149109
2392,BTC,9/30/2020,7278.140586,7066.066086,7302.814371,7030.015961
2393,BTC,10/1/2020,7186.870303,7278.140654,7293.862985,7067.947185
2394,BTC,10/2/2020,6857.146435,7186.870831,7222.915907,6765.430699
2395,BTC,10/3/2020,6905.475773,6857.146426,6955.005137,6783.239371
2396,BTC,10/4/2020,7119.388748,6905.476221,7166.520004,6832.947906
2397,BTC,10/5/2020,7563.032832,7119.388915,7726.671699,7038.554845
2398,BTC,10/6/2020,7498.861764,7557.01926,7609.311143,7408.266922
2399,BTC,10/7/2020,7543.303401,7498.859881,7703.01898,7446.685898
2400,BTC,10/8/2020,7625.853786,7543.303101,7708.594271,7504.770143
2401,BTC,10/9/2020,7777.507543,7625.854338,7799.276656,7622.487082
2402,BTC,10/10/2020,7762.758784,7789.574229,7794.636018,7678.178774
2403,BTC,10/11/2020,8774.106488,7762.758619,8974.079277,7726.542654
2404,BTC,10/12/2020,8768.672623,8769.04718,9470.078423,8416.47474
2405,BTC,10/13/2020,8854.774484,8768.672143,9074.81753,8594.380363
2406,BTC,10/14/2020,8964.057558,8851.788756,9038.341927,8781.037925
2407,BTC,10/15/2020,8905.713817,9003.396916,9224.385534,8748.433419
2408,BTC,10/16/2020,8888.505893,8905.559394,8969.532234,8540.511107
2409,BTC,10/17/2020,8979.283587,8888.507473,9113.866151,8785.09959
2410,BTC,10/18/2020,9372.684273,9033.183227,9393.635447,8928.777068
2411,BTC,10/19/2020,9901.678867,9372.67997,9959.733998,9066.921045
2412,BTC,10/20/2020,9918.248414,9904.830754,10063.71591,9733.806548
2413,BTC,10/21/2020,9618.518195,9918.253174,9958.110928,9547.040993
2414,BTC,10/22/2020,8787.655182,9617.377064,9651.018603,8167.492188
2415,BTC,10/23/2020,8609.125245,8734.637943,9177.18639,8207.331505
2416,BTC,10/24/2020,8816.231245,8609.119937,8981.624505,8510.564215
2417,BTC,10/25/2020,9331.986485,8824.780831,9417.590183,8803.91656
2418,BTC,10/26/2020,9758.296586,9331.985268,9941.956082,9274.416587
2419,BTC,10/27/2020,9363.635557,9796.282556,9849.185361,9156.515351
2420,BTC,10/28/2020,9419.918551,9363.636646,9584.062439,9220.362205
2421,BTC,10/29/2020,9685.701959,9419.913715,9880.71204,9328.763833
2422,BTC,10/30/2020,9724.68015,9674.836632,9934.976225,9524.848992
2423,BTC,10/31/2020,9720.480854,9724.316993,9900.775994,9474.742266
2424,BTC,11/1/2020,9541.886567,9720.254489,9835.557819,9333.915196
2425,BTC,11/2/2020,9142.150637,9541.208922,9572.081815,8807.742839
2426,BTC,11/3/2020,9193.845136,9140.890401,9266.2516,8935.380728
2427,BTC,11/4/2020,9221.075887,9193.845255,9312.849338,9094.834315
2428,BTC,11/5/2020,9049.715119,9220.746036,9302.179312,8857.470863
2429,BTC,11/6/2020,8906.781605,9049.692372,9052.69296,8646.212548
2430,BTC,11/7/2020,8836.727224,8906.746922,9011.897443,8708.124072
2431,BTC,11/8/2020,9113.979176,8836.727224,9225.744965,8821.549193
2432,BTC,11/9/2020,9508.524665,9114.177836,9524.457474,9009.05845
2433,BTC,11/10/2020,9426.281869,9508.563792,9622.613231,9336.814886
2434,BTC,11/11/2020,9689.32439,9435.033792,9733.943979,9335.912832
2435,BTC,11/12/2020,9428.670084,9689.539932,9699.140854,9395.275387
2436,BTC,11/13/2020,10269.58198,9428.232535,10358.78917,9418.354212
2437,BTC,11/14/2020,9517.135443,10269.23188,10293.7031,9299.92095
2438,BTC,11/15/2020,9668.060754,9517.379828,9681.206444,9407.971187
2439,BTC,11/16/2020,9812.367095,9668.085402,9876.662127,9473.251048
2440,BTC,11/17/2020,9660.661298,9812.829378,9861.231447,9620.617459
2441,BTC,11/18/2020,9678.050995,9660.053118,9737.271128,9543.773398
2442,BTC,11/19/2020,9738.458559,9678.050684,9805.446487,9393.842926
2443,BTC,11/20/2020,9792.9279,9738.457447,9804.573516,9653.310114
2444,BTC,11/21/2020,9787.14202,9791.073884,9871.519387,9611.024354
2445,BTC,11/22/2020,9875.967048,9788.914131,9980.715526,9712.85958
2446,BTC,11/23/2020,9261.832641,9876.014214,9963.180331,9109.473046
2447,BTC,11/24/2020,9465.228097,9262.481444,9559.770602,9239.389181
2448,BTC,11/25/2020,9459.659754,9465.086079,9493.899884,9360.847047
2449,BTC,11/26/2020,9352.953728,9459.659753,9482.697453,9251.032408
2450,BTC,11/27/2020,9442.768996,9352.605477,9499.609999,8911.198265
2451,BTC,11/28/2020,9511.660637,9443.016988,9596.222935,9381.74608
2452,BTC,11/29/2020,9458.627074,9511.641266,9558.46842,9241.646056
2453,BTC,11/30/2020,9399.642094,9458.464837,9481.374487,9277.427094
2454,BTC,12/1/2020,9280.760765,9399.685603,9428.177661,9237.657272
2455,BTC,12/2/2020,9354.078196,9279.469146,9392.025094,9179.382279
2456,BTC,12/3/2020,9290.104491,9354.078187,9413.648505,9279.923226
2457,BTC,12/4/2020,9681.947128,9289.60316,9776.102839,9273.796157
2458,BTC,12/5/2020,9610.680246,9681.947129,9721.765241,9577.910848
2459,BTC,12/6/2020,9312.136318,9610.680246,9679.98608,9207.958895
2460,BTC,12/7/2020,9253.633372,9311.989646,9334.346057,9003.374468
2461,BTC,12/8/2020,9172.732086,9253.684713,9293.245367,9047.231365
2462,BTC,12/9/2020,9023.153768,9172.554012,9193.768265,8844.317702
2463,BTC,12/10/2020,9102.850057,9023.012126,9191.117478,8950.755974
2464,BTC,12/11/2020,9189.061375,9102.877703,9234.529361,9033.435483
2465,BTC,12/12/2020,9149.444859,9189.037401,9202.648794,9068.19084
2466,BTC,12/13/2020,9237.31677,9142.34826,9301.998983,9097.778646
2467,BTC,12/14/2020,9098.797366,9241.169628,9268.123022,8958.632801
2468,BTC,12/15/2020,9095.324561,9098.683628,9133.985825,9066.858012
2469,BTC,12/16/2020,9125.653534,9068.937487,9191.818987,9052.870726
2470,BTC,12/17/2020,9056.464483,9142.07507,9150.765584,8920.762981
2471,BTC,12/18/2020,9279.805637,9079.614127,9357.327421,9064.727627
2472,BTC,12/19/2020,9245.415815,9345.987626,9375.083533,9217.518048
2473,BTC,12/20/2020,9472.759973,9263.805251,9473.080067,9240.543297
2474,BTC,12/21/2020,9237.143254,9445.728112,9450.911243,9174.165154
2475,BTC,12/22/2020,9244.175259,9240.473351,9261.349785,9134.962338
2476,BTC,12/23/2020,9230.859755,9290.580029,9305.962551,9191.032623
2477,BTC,12/24/2020,9287.737042,9244.766253,9350.001062,9171.73536
2478,BTC,12/25/2020,9239.993755,9311.395069,9340.806986,9207.291978
2479,BTC,12/26/2020,9261.47098,9242.763724,9280.093222,9126.214524
2480,BTC,12/27/2020,9212.026433,9262.511425,9276.45244,9168.649721
2481,BTC,12/28/2020,9134.77783,9193.623666,9220.426492,9049.084922
2482,BTC,12/29/2020,9161.410591,9133.454747,9187.96179,9086.977619
2483,BTC,12/30/2020,9177.68639,9160.369281,9213.520944,9131.022301
2484,BTC,12/31/2020,9191.271534,9183.914419,9198.726524,9118.058699
2485,BTC,1/1/2021,9173.588333,9214.358566,9224.07652,9153.280649
2486,BTC,1/2/2021,9396.064446,9167.298231,9446.579319,9160.972579
2487,BTC,1/3/2021,9531.790885,9400.730238,9552.996412,9314.812944
2488,BTC,1/4/2021,9618.377861,9535.116269,9682.909452,9453.744476
2489,BTC,1/5/2021,9569.974726,9618.389459,9647.957118,9480.577351
2490,BTC,1/6/2021,9709.94914,9558.065314,9747.556096,9547.032528
2491,BTC,1/7/2021,9939.951223,9715.685123,10136.88216,9671.416834
2492,BTC,1/8/2021,11188.77973,9941.111573,11395.84875,9931.83996
2493,BTC,1/9/2021,10940.67014,11041.79047,11255.55134,10581.1286
2494,BTC,1/10/2021,11285.45899,10931.45278,11319.0871,10853.88097
2495,BTC,1/11/2021,11119.91841,11119.88858,11181.43064,10848.20085
2496,BTC,1/12/2021,11374.31726,11113.42116,11468.95059,10981.82391
2497,BTC,1/13/2021,11767.7483,11353.71504,11881.77364,11242.97677
2498,BTC,1/14/2021,11140.09838,11821.51291,12118.67708,10659.94608
2499,BTC,1/15/2021,11262.80633,11072.26711,11481.28338,10957.56291
2500,BTC,1/16/2021,11229.02632,11238.22451,11401.06419,11046.96842
2501,BTC,1/17/2021,11654.40759,11197.28746,11792.10323,11108.1352
2502,BTC,1/18/2021,11797.81736,11757.89486,11918.76504,11582.57513
2503,BTC,1/19/2021,11640.93541,11781.04401,11918.85915,11348.41279
2504,BTC,1/20/2021,11745.91208,11611.9087,11815.95666,11544.3477
2505,BTC,1/21/2021,11674.12324,11771.45097,11803.66293,11537.75286
2506,BTC,1/22/2021,11833.22731,11694.17945,12071.44182,11547.95776
2507,BTC,1/23/2021,11341.58234,11904.3335,11942.6518,11138.81368
2508,BTC,1/24/2021,11550.54631,11400.06848,11627.23784,11167.54478
2509,BTC,1/25/2021,11753.16866,11572.10263,11796.43575,11288.64679
2510,BTC,1/26/2021,11784.28341,11790.95953,11868.28291,11664.41146
2511,BTC,1/27/2021,11896.62695,11783.78559,11988.65155,11715.58902
2512,BTC,1/28/2021,11897.94717,11863.38742,11939.8761,11706.49261
2513,BTC,1/29/2021,12400.11188,11917.58022,12477.69704,11779.30371
2514,BTC,1/30/2021,12072.73891,12300.81621,12392.84071,11841.39237
2515,BTC,1/31/2021,11750.82951,11960.02939,12030.75799,11590.5762
2516,BTC,2/1/2021,11834.89735,11767.18313,11900.96341,11691.15508
2517,BTC,2/2/2021,11584.13894,11867.28401,11891.03166,11526.26123
2518,BTC,2/3/2021,11675.62435,11540.71729,11695.47049,11394.21033
2519,BTC,2/4/2021,11667.41012,11678.05824,11727.23458,11540.08981
2520,BTC,2/5/2021,11745.0127,11661.39682,11836.35928,11602.74066
2521,BTC,2/6/2021,11379.72603,11760.3614,11772.3353,11134.16876
2522,BTC,2/7/2021,11459.8226,11335.03573,11547.20239,11266.22814
2523,BTC,2/8/2021,11303.12096,11468.29065,11595.64626,11158.08574
2524,BTC,2/9/2021,11483.22569,11340.74802,11554.53918,11295.18591
2525,BTC,2/10/2021,11516.04443,11541.72864,11587.30657,11436.40076
2526,BTC,2/11/2021,11658.00393,11484.12875,11695.6708,11477.07202
2527,BTC,2/12/2021,11679.37326,11713.97262,11800.52944,11580.88329
2528,BTC,2/13/2021,11965.20867,11662.42734,12071.22741,11545.42003
2529,BTC,2/14/2021,11428.7026,11924.19964,11955.16268,11218.45383
2530,BTC,2/15/2021,10713.92065,11410.72633,11471.80702,10506.14681
2531,BTC,2/16/2021,10564.89694,10178.72164,10645.24117,10119.71861
2532,BTC,2/17/2021,10043.85485,10471.02669,10575.30731,9895.2254
2533,BTC,2/18/2021,10208.605,10175.86343,10356.65249,10015.27766
2534,BTC,2/19/2021,10382.77611,10266.74299,10384.11924,9892.734243
2535,BTC,2/20/2021,10044.19644,10382.67682,10445.17113,9869.937984
2536,BTC,2/21/2021,10269.46092,10137.56084,10353.41519,9990.510556
2537,BTC,2/22/2021,10342.01598,10231.63553,10484.56121,10225.03739
2538,BTC,2/23/2021,10381.5396,10348.66121,10404.75568,10215.66973
2539,BTC,2/24/2021,10437.36541,10401.85545,10485.8759,10287.42747
2540,BTC,2/25/2021,10314.06858,10451.94952,10586.88066,10227.42392
2541,BTC,2/26/2021,10681.29756,10338.71258,10760.1361,10282.58014
2542,BTC,2/27/2021,10830.50531,10684.00291,10945.65131,10637.18826
2543,BTC,2/28/2021,11034.38353,10793.31023,11104.79648,10684.79026
2544,BTC,3/1/2021,10938.11126,10967.38648,11062.28463,10763.41738
2545,BTC,3/2/2021,10934.93116,10948.23137,11036.0532,10831.85247
2546,BTC,3/3/2021,11049.87928,10941.13447,11181.39531,10905.19962
2547,BTC,3/4/2021,10853.91014,11086.429,11086.429,10774.33219
2548,BTC,3/5/2021,10527.20289,10926.51079,10992.69454,10323.59482
2549,BTC,3/6/2021,10532.16456,10424.27155,10580.30131,10372.91657
2550,BTC,3/7/2021,10261.03301,10537.31722,10542.16888,10210.06313
2551,BTC,3/8/2021,10673.95681,10242.16589,10713.49925,10201.88278
2552,BTC,3/9/2021,10730.06961,10737.65234,10760.7111,10570.43458
2553,BTC,3/10/2021,10742.47647,10693.46427,10778.57591,10658.52315
2554,BTC,3/11/2021,10753.34545,10735.50124,10803.37407,10600.58841
2555,BTC,3/12/2021,10864.06572,10777.30436,10949.06266,10777.30436
2556,BTC,3/13/2021,10765.28437,10692.97856,10794.60349,10641.69415
2557,BTC,3/14/2021,10742.57955,10844.38826,10850.73073,10673.79503
2558,BTC,3/15/2021,10627.60096,10779.89849,10932.6335,10471.69372
2559,BTC,3/16/2021,10568.3302,10625.91072,10671.71056,10387.91138
2560,BTC,3/17/2021,10556.02868,10579.91957,10610.23748,10513.33934
2561,BTC,3/18/2021,10661.61118,10560.31466,10703.51138,10536.82272
2562,BTC,3/19/2021,10757.40458,10673.16544,10771.46301,10631.95649
2563,BTC,3/20/2021,10590.62639,10794.15206,10799.98132,10544.48911
2564,BTC,3/21/2021,10646.75479,10601.66078,10681.64123,10555.84167
2565,BTC,3/22/2021,10898.59543,10670.07004,10950.34337,10545.3758
2566,BTC,3/23/2021,11053.39508,10930.59262,11107.33446,10844.4743
2567,BTC,3/24/2021,11361.85272,11060.81357,11485.16448,11059.74049
2568,BTC,3/25/2021,11335.02674,11294.20701,11437.21148,11283.50356
2569,BTC,3/26/2021,11667.2117,11373.10996,11724.64386,11211.86134
2570,BTC,3/27/2021,11444.73279,11535.60957,11565.64006,11334.53492
2571,BTC,3/28/2021,11396.54737,11432.09404,11541.06492,11303.77704
2572,BTC,3/29/2021,11505.54901,11434.45754,11611.2504,11292.89809
2573,BTC,3/30/2021,11356.16044,11512.9022,11545.48601,11228.07106
2574,BTC,3/31/2021,11359.70638,11330.99473,11411.16368,11283.94789
2575,BTC,4/1/2021,11472.00255,11369.41235,11487.98541,11357.17416
2576,BTC,4/2/2021,11777.593,11515.6451,11826.64774,11420.08229
2577,BTC,4/3/2021,11937.36291,11755.18203,11994.92588,11694.78394
2578,BTC,4/4/2021,13103.93446,11921.41139,13110.16597,11901.21384
2579,BTC,4/5/2021,13141.66928,12802.68807,13193.25287,12698.45705
2580,BTC,4/6/2021,12934.82357,12981.8801,13030.96389,12732.05779
2581,BTC,4/7/2021,13082.67256,12930.8494,13169.33883,12878.93801
2582,BTC,4/8/2021,13009.45326,13116.83352,13343.75028,12907.70059
2583,BTC,4/9/2021,13034.52427,13039.91554,13244.9959,12812.54603
2584,BTC,4/10/2021,13722.28222,13070.23614,13757.3317,13063.40879
2585,BTC,4/11/2021,13283.26035,13648.57292,13848.53352,12895.89932
2586,BTC,4/12/2021,13468.73178,13281.36559,13641.13894,12995.98437
2587,BTC,4/13/2021,13574.7105,13462.38352,13668.74723,13135.48008
2588,BTC,4/14/2021,13892.21683,13575.92722,14094.05295,13439.93538
2589,BTC,4/15/2021,13731.19731,13811.64198,13908.31295,13642.54034
2590,BTC,4/16/2021,13634.69822,13769.95676,13838.85118,13271.20734
2591,BTC,4/17/2021,13833.93841,13566.13068,13843.47454,13302.61195
2592,BTC,4/18/2021,14164.97682,14015.73488,14258.52971,13583.4022
2593,BTC,4/19/2021,15425.52768,14157.60864,15495.57817,14105.90209
2594,BTC,4/20/2021,15541.59659,15608.5055,15972.64142,15203.76451
2595,BTC,4/21/2021,14784.98168,15604.25854,15765.1047,14331.68183
2596,BTC,4/22/2021,15501.33425,14821.43647,15658.12904,14712.54819
2597,BTC,4/23/2021,15284.78014,15482.90608,15811.77379,14846.79176
2598,BTC,4/24/2021,15375.04439,15328.58839,15449.41275,15093.3898
2599,BTC,4/25/2021,15821.49524,15317.74901,15974.07608,15295.29332
2600,BTC,4/26/2021,16254.31027,15702.8651,16349.4628,15475.76108
2601,BTC,4/27/2021,16348.04492,16303.8428,16488.48815,15972.1428
2602,BTC,4/28/2021,15992.83302,16330.79889,16334.51314,15719.88879
2603,BTC,4/29/2021,15919.08013,16079.97001,16168.39692,15793.77908
2604,BTC,4/30/2021,16753.00299,15970.51601,16886.58019,15882.70385
2605,BTC,5/1/2021,17594.48641,16719.59966,17832.23118,16561.99963
2606,BTC,5/2/2021,17835.63653,17673.65284,18359.97625,17284.49485
2607,BTC,5/3/2021,17955.85801,17787.21258,18171.83027,17382.23626
2608,BTC,5/4/2021,18613.87067,17824.3433,18814.40769,17763.92882
2609,BTC,5/5/2021,18592.8566,18667.58022,18965.64351,18369.28996
2610,BTC,5/6/2021,18630.99554,18684.8472,18733.99132,17807.2676
2611,BTC,5/7/2021,18470.20047,18406.5557,18753.16004,17991.11089
2612,BTC,5/8/2021,19046.73647,18371.21961,19393.90868,18060.26543
2613,BTC,5/9/2021,18747.93481,19137.08297,19392.46366,18641.64218
2614,BTC,5/10/2021,17188.40628,18720.20716,18909.63553,16243.70294
2615,BTC,5/11/2021,17024.9614,17181.71873,17483.2001,16490.30267
2616,BTC,5/12/2021,17815.78028,17160.1095,17902.38262,16907.1761
2617,BTC,5/13/2021,18115.41435,17743.82304,18357.31323,17546.19622
2618,BTC,5/14/2021,19383.36059,18202.27725,19851.11449,18202.27725
2619,BTC,5/15/2021,18981.97745,19678.98984,19921.53426,18172.75051
2620,BTC,5/16/2021,19185.89785,18797.74864,19358.16459,18361.23172
2621,BTC,5/17/2021,19465.5317,19221.59015,19608.85534,18900.48869
2622,BTC,5/18/2021,18814.12476,19442.5588,19540.86235,18718.12493
2623,BTC,5/19/2021,19046.02027,18669.15855,19201.79191,18519.85142
2624,BTC,5/20/2021,19114.9334,19163.26446,19348.62491,18928.29956
2625,BTC,5/21/2021,19108.5998,19374.44523,19434.09749,18932.5713
2626,BTC,5/22/2021,18683.45783,19178.92617,19300.04708,18631.74248
2627,BTC,5/23/2021,18544.00705,18321.23313,18619.96013,17641.56207
2628,BTC,5/24/2021,18360.4766,18558.45291,18566.21617,17905.06899
2629,BTC,5/25/2021,18138.31937,18256.77375,18294.55273,17594.1721
2630,BTC,5/26/2021,18883.26017,18041.17062,18957.34444,18030.14317
2631,BTC,5/27/2021,19061.2769,18823.50994,19409.67465,18727.84709
2632,BTC,5/28/2021,19252.224,19162.13847,19324.16531,19016.68597
2633,BTC,5/29/2021,19444.47635,19265.6703,19553.37198,19054.34247
2634,BTC,5/30/2021,21311.65626,19434.14137,21448.52385,19294.29896
2635,BTC,5/31/2021,22896.97624,21352.25481,23771.84657,21249.36533
2636,BTC,6/1/2021,23009.77626,22820.5589,23262.25288,22358.60765
2637,BTC,6/2/2021,23891.82265,23127.60677,24123.67327,22782.87678
2638,BTC,6/3/2021,23538.36989,23830.2848,24274.0415,23086.95477
2639,BTC,6/4/2021,23178.271,23477.0875,24082.05309,21961.19135
2640,BTC,6/5/2021,23434.98076,22730.65929,23630.40446,22385.12785
2641,BTC,6/6/2021,23225.45414,23792.56529,24087.95066,22645.56106
2642,BTC,6/7/2021,23624.88553,23229.90909,23738.75715,22717.17417
2643,BTC,6/8/2021,24582.00617,23727.191,24628.29791,23423.31033
2644,BTC,6/9/2021,26382.29623,24709.20678,26751.87995,24498.41087
2645,BTC,6/10/2021,26390.29026,26448.70807,28353.62782,25760.06861
2646,BTC,6/11/2021,26719.02946,26227.06613,27448.55138,26047.62558
2647,BTC,6/12/2021,26976.72956,27039.73568,27170.22556,25876.04979
2648,BTC,6/13/2021,28769.83621,27350.32723,28929.21439,27350.2832
2649,BTC,6/14/2021,29112.52157,28873.82977,29281.04533,27917.62506
2650,BTC,6/15/2021,29334.60512,28936.81098,29602.5949,28754.41231
2651,BTC,6/16/2021,32155.16736,29354.64061,33065.67353,29013.92789
2652,BTC,6/17/2021,33003.53643,32075.10661,34453.08034,31886.58162
2653,BTC,6/18/2021,31432.61228,32789.58345,33359.39935,28155.1103
2654,BTC,6/19/2021,34434.60651,31992.92686,34436.41748,29949.65363
2655,BTC,6/20/2021,36276.75635,34002.34476,36462.69177,33352.02812
2656,BTC,6/21/2021,39714.50786,36807.41976,40325.01403,36357.43076
2657,BTC,6/22/2021,40520.4486,39421.8007,41963.36213,36742.33018
2658,BTC,6/23/2021,40259.92399,40559.10212,41376.43068,38767.27616
2659,BTC,6/24/2021,38710.76537,40097.3332,41187.52343,34898.55047
2660,BTC,6/25/2021,34410.64238,38133.53579,38205.75441,30306.30005
2661,BTC,6/26/2021,34215.61026,35433.85914,36567.90906,32539.94117
2662,BTC,6/27/2021,37018.0075,34071.32562,37799.8601,32471.58526
2663,BTC,6/28/2021,38436.86351,37374.16196,40067.31976,36771.79512
2664,BTC,6/29/2021,36752.58497,39128.67852,39674.0723,34426.48794
2665,BTC,6/30/2021,36017.77961,36753.77118,37944.51217,35399.86752
2666,BTC,7/1/2021,36376.81138,36017.75309,36841.13285,33871.13838
2667,BTC,7/2/2021,36347.6095,35848.83342,37441.40401,34817.28925
2668,BTC,7/3/2021,36578.51965,36640.98591,37877.15893,36137.53557
2669,BTC,7/4/2021,35005.53263,35910.43225,36410.7086,33431.82199
2670,BTC,7/5/2021,30607.18268,35492.42392,35613.7372,30078.27896
2671,BTC,7/6/2021,33369.36593,30845.83315,33874.77299,28846.31148
2672,BTC,7/7/2021,32071.09743,33001.44664,33502.24845,31452.2963
2673,BTC,7/8/2021,32286.72613,32108.39182,33089.54855,30988.70386
2674,BTC,7/9/2021,32501.25596,32298.50417,34894.98402,31950.28237
2675,BTC,7/10/2021,32325.55565,32271.82562,32771.80461,31063.54953
2676,BTC,7/11/2021,30535.99937,32498.84846,32571.2815,29453.78559
2677,BTC,7/12/2021,33409.21834,30427.0844,33482.48542,29922.96008
2678,BTC,7/13/2021,34843.55739,33425.59559,38469.07829,31985.00892
2679,BTC,7/14/2021,34623.37323,34266.37666,34921.29115,32946.36998
2680,BTC,7/15/2021,33088.36986,34305.23451,34374.73401,32230.54518
2681,BTC,7/16/2021,33614.32076,33139.77651,34716.65573,32342.98991
2682,BTC,7/17/2021,35633.90195,33526.28825,36009.31082,33438.74691
2683,BTC,7/18/2021,37398.42636,35520.70777,37506.30371,35417.73178
2684,BTC,7/19/2021,37257.25211,37646.94564,38732.08795,36208.49431
2685,BTC,7/20/2021,37852.59659,36971.81227,38333.41692,36638.64562
2686,BTC,7/21/2021,40303.79979,38306.27539,41000.04684,38234.72667
2687,BTC,7/22/2021,38462.6814,39254.22773,39699.0659,37389.34169
2688,BTC,7/23/2021,44717.68547,38854.29945,44982.86,38037.28325
2689,BTC,7/24/2021,46675.85169,46434.48964,48227.25089,45059.069
2690,BTC,7/25/2021,45238.47569,46513.99056,47375.35591,43887.27604
2691,BTC,7/26/2021,47501.89752,44860.84767,48601.63193,44071.72706
2692,BTC,7/27/2021,47885.18286,47993.62291,48926.53448,46551.14795
2693,BTC,7/28/2021,47006.19065,47406.55715,48190.77799,46334.57366
2694,BTC,7/29/2021,49152.16758,47232.13334,49717.43638,47106.17175
2695,BTC,7/30/2021,48126.9922,48655.83072,49038.91611,45927.25155
2696,BTC,7/31/2021,48841.41447,47945.48497,50585.84895,47089.83608
2697,BTC,8/1/2021,52166.30256,49187.33387,52622.83507,48991.89519
2698,BTC,8/2/2021,51729.5088,52147.00339,52533.29712,50972.74318
2699,BTC,8/3/2021,55720.20436,51599.14371,56284.54984,50822.47282
2700,BTC,8/4/2021,54802.64864,55918.03918,57488.02831,54040.67392
2701,BTC,8/5/2021,57129.64261,55914.35145,58333.36462,55532.5507
2702,BTC,8/6/2021,54182.91465,57454.35801,57536.86348,47781.74958
2703,BTC,8/7/2021,48173.87748,54125.53909,54181.23218,45048.78286
2704,BTC,8/8/2021,48746.43298,48924.03508,51414.61356,47033.52426
2705,BTC,8/9/2021,48292.41208,49747.65163,52077.31772,47502.6748
2706,BTC,8/10/2021,45753.11492,47136.55173,48454.73863,44280.44954
2707,BTC,8/11/2021,46643.60608,46327.82407,48354.001,46208.70578
2708,BTC,8/12/2021,45093.80657,46205.05856,46676.19785,43120.15702
2709,BTC,8/13/2021,49249.91401,45235.36876,49521.72499,45045.38376
2710,BTC,8/14/2021,47901.77688,49637.02146,50212.43717,47201.04217
2711,BTC,8/15/2021,50812.85517,48527.99036,52637.22299,48196.1231
